FileName,Habitat,Type,Season,Moment
08_CS-BR/CS-BR_20171107_070000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171107_070000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171107_120000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171107_120000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171107_120000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171107_120000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171107_130000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171107_130000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171107_130000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171107_130000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171107_180000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171107_180000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171107_180000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171107_180000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171107_192000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171107_192000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171107_192000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171107_192000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171110_000000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171110_000000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171110_000000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171110_000000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171110_012000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171110_012000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171110_012000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171110_012000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171110_060000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171110_060000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171110_060000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171110_060000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171110_070000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171110_070000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171110_070000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171110_070000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171110_120000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171110_120000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171110_120000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171110_120000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171110_130000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171110_130000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171110_130000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171110_130000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171110_180000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171110_180000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171110_180000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171110_180000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171110_192000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171110_192000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171110_192000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171110_192000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171113_000000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171113_000000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171113_000000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171113_000000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171113_012000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171113_012000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171113_012000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171113_012000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171113_060000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171113_060000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171113_060000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171113_060000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171113_070000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171113_070000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171113_070000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171113_070000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171113_120000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171113_120000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171113_120000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171113_120000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171113_130000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171113_130000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171113_130000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171113_130000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171113_180000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171113_180000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171113_180000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171113_180000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171113_192000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171113_192000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171113_192000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171113_192000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171115_012000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171115_012000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171115_012000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171115_012000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171115_024000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171115_024000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171115_024000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171115_024000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171115_070000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171115_070000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171115_070000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171115_070000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171115_080000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171115_080000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171115_080000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171115_080000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171115_120000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171115_120000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171115_120000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171115_120000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171115_130000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171115_130000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171115_130000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171115_130000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171115_180000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171115_180000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171115_180000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171115_180000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171115_192000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171115_192000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171115_192000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171115_192000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171117_012000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171117_012000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171117_012000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171117_012000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171117_024000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171117_024000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171117_024000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171117_024000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171117_070000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171117_070000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171117_070000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171117_070000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171117_080000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171117_080000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171117_080000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171117_080000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171117_120000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171117_120000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171117_120000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171117_120000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171117_130000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171117_130000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171117_130000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171117_130000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171117_180000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171117_180000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171117_180000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171117_180000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171117_192000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171117_192000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171117_192000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171117_192000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171119_012000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171119_012000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171119_012000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171119_012000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171119_024000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171119_024000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171119_024000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171119_024000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171119_070000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171119_070000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171119_070000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171119_070000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171119_080000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171119_080000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171119_080000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171119_080000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171119_120000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171119_120000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171119_120000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171119_120000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171119_130000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171119_130000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171119_130000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171119_130000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171119_180000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171119_180000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171119_180000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171119_180000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171119_192000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171119_192000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171119_192000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171119_192000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171120_012000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171120_012000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171120_012000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171120_012000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171120_024000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171120_024000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171120_024000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171120_024000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171120_070000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171120_070000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171120_070000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171120_070000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171120_080000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171120_080000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171120_080000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171120_080000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171120_120000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171120_120000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171120_120000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171120_120000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171120_130000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171120_130000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171120_130000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171120_130000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171120_180000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171120_180000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171120_180000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171120_180000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171120_192000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171120_192000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171120_192000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171120_192000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171121_012000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171121_012000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171121_012000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171121_012000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171121_024000_MN_1,8,Open,Wet,MN
08_CS-BR/CS-BR_20171121_024000_MN_2,8,Open,Wet,MN
08_CS-BR/CS-BR_20171121_024000_MN_3,8,Open,Wet,MN
08_CS-BR/CS-BR_20171121_024000_MN_4,8,Open,Wet,MN
08_CS-BR/CS-BR_20171121_070000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171121_070000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171121_070000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171121_070000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171121_080000_SR_1,8,Open,Wet,SR
08_CS-BR/CS-BR_20171121_080000_SR_2,8,Open,Wet,SR
08_CS-BR/CS-BR_20171121_080000_SR_3,8,Open,Wet,SR
08_CS-BR/CS-BR_20171121_080000_SR_4,8,Open,Wet,SR
08_CS-BR/CS-BR_20171121_120000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171121_120000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171121_120000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171121_120000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171121_130000_MD_1,8,Open,Wet,MD
08_CS-BR/CS-BR_20171121_130000_MD_2,8,Open,Wet,MD
08_CS-BR/CS-BR_20171121_130000_MD_3,8,Open,Wet,MD
08_CS-BR/CS-BR_20171121_130000_MD_4,8,Open,Wet,MD
08_CS-BR/CS-BR_20171121_180000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171121_180000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171121_180000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171121_180000_SS_4,8,Open,Wet,SS
08_CS-BR/CS-BR_20171121_192000_SS_1,8,Open,Wet,SS
08_CS-BR/CS-BR_20171121_192000_SS_2,8,Open,Wet,SS
08_CS-BR/CS-BR_20171121_192000_SS_3,8,Open,Wet,SS
08_CS-BR/CS-BR_20171121_192000_SS_4,8,Open,Wet,SS
09_WD-AU/WD-AU_20150701_00_MN_1,9,Close,Dry,MN
09_WD-AU/WD-AU_20150701_00_MN_2,9,Close,Dry,MN
09_WD-AU/WD-AU_20150701_00_MN_3,9,Close,Dry,MN
09_WD-AU/WD-AU_20150701_00_MN_4,9,Close,Dry,MN
09_WD-AU/WD-AU_20150701_01_MN_1,9,Close,Dry,MN
09_WD-AU/WD-AU_20150701_01_MN_2,9,Close,Dry,MN
09_WD-AU/WD-AU_20150701_01_MN_3,9,Close,Dry,MN
09_WD-AU/WD-AU_20150701_01_MN_4,9,Close,Dry,MN
09_WD-AU/WD-AU_20150701_06_SR_1,9,Close,Dry,SR
09_WD-AU/WD-AU_20150701_06_SR_2,9,Close,Dry,SR
09_WD-AU/WD-AU_20150701_06_SR_3,9,Close,Dry,SR
09_WD-AU/WD-AU_20150701_06_SR_4,9,Close,Dry,SR
09_WD-AU/WD-AU_20150701_07_SR_1,9,Close,Dry,SR
09_WD-AU/WD-AU_20150701_07_SR_2,9,Close,Dry,SR
09_WD-AU/WD-AU_20150701_07_SR_3,9,Close,Dry,SR
09_WD-AU/WD-AU_20150701_07_SR_4,9,Close,Dry,SR
09_WD-AU/WD-AU_20150701_11_MD_1,9,Close,Dry,MD
09_WD-AU/WD-AU_20150701_11_MD_2,9,Close,Dry,MD
09_WD-AU/WD-AU_20150701_11_MD_3,9,Close,Dry,MD
09_WD-AU/WD-AU_20150701_11_MD_4,9,Close,Dry,MD
09_WD-AU/WD-AU_20150701_12_MD_1,9,Close,Dry,MD
09_WD-AU/WD-AU_20150701_12_MD_2,9,Close,Dry,MD
09_WD-AU/WD-AU_20150701_12_MD_3,9,Close,Dry,MD
09_WD-AU/WD-AU_20150701_12_MD_4,9,Close,Dry,MD
09_WD-AU/WD-AU_20150701_16_SS_1,9,Close,Dry,SS
09_WD-AU/WD-AU_20150701_16_SS_2,9,Close,Dry,SS
09_WD-AU/WD-AU_20150701_16_SS_3,9,Close,Dry,SS
09_WD-AU/WD-AU_20150701_16_SS_4,9,Close,Dry,SS
09_WD-AU/WD-AU_20150701_17_SS_1,9,Close,Dry,SS
09_WD-AU/WD-AU_20150701_17_SS_2,9,Close,Dry,SS
09_WD-AU/WD-AU_20150701_17_SS_3,9,Close,Dry,SS
09_WD-AU/WD-AU_20150701_17_SS_4,9,Close,Dry,SS
09_WD-AU/WD-AU_20150703_00_MN_1,9,Close,Dry,MN
09_WD-AU/WD-AU_20150703_00_MN_2,9,Close,Dry,MN
09_WD-AU/WD-AU_20150703_00_MN_3,9,Close,Dry,MN
09_WD-AU/WD-AU_20150703_00_MN_4,9,Close,Dry,MN
09_WD-AU/WD-AU_20150703_01_MN_1,9,Close,Dry,MN
09_WD-AU/WD-AU_20150703_01_MN_2,9,Close,Dry,MN
09_WD-AU/WD-AU_20150703_01_MN_3,9,Close,Dry,MN
09_WD-AU/WD-AU_20150703_01_MN_4,9,Close,Dry,MN
09_WD-AU/WD-AU_20150703_06_SR_1,9,Close,Dry,SR
09_WD-AU/WD-AU_20150703_06_SR_2,9,Close,Dry,SR
09_WD-AU/WD-AU_20150703_06_SR_3,9,Close,Dry,SR
09_WD-AU/WD-AU_20150703_06_SR_4,9,Close,Dry,SR
09_WD-AU/WD-AU_20150703_07_SR_1,9,Close,Dry,SR
09_WD-AU/WD-AU_20150703_07_SR_2,9,Close,Dry,SR
09_WD-AU/WD-AU_20150703_07_SR_3,9,Close,Dry,SR
09_WD-AU/WD-AU_20150703_07_SR_4,9,Close,Dry,SR
09_WD-AU/WD-AU_20150703_11_MD_1,9,Close,Dry,MD
09_WD-AU/WD-AU_20150703_11_MD_2,9,Close,Dry,MD
09_WD-AU/WD-AU_20150703_11_MD_3,9,Close,Dry,MD
09_WD-AU/WD-AU_20150703_11_MD_4,9,Close,Dry,MD
09_WD-AU/WD-AU_20150703_12_MD_1,9,Close,Dry,MD
09_WD-AU/WD-AU_20150703_12_MD_2,9,Close,Dry,MD
09_WD-AU/WD-AU_20150703_12_MD_3,9,Close,Dry,MD
09_WD-AU/WD-AU_20150703_12_MD_4,9,Close,Dry,MD
09_WD-AU/WD-AU_20150703_16_SS_1,9,Close,Dry,SS
09_WD-AU/WD-AU_20150703_16_SS_2,9,Close,Dry,SS
09_WD-AU/WD-AU_20150703_16_SS_3,9,Close,Dry,SS
09_WD-AU/WD-AU_20150703_16_SS_4,9,Close,Dry,SS
09_WD-AU/WD-AU_20150703_17_SS_1,9,Close,Dry,SS
09_WD-AU/WD-AU_20150703_17_SS_2,9,Close,Dry,SS
09_WD-AU/WD-AU_20150703_17_SS_3,9,Close,Dry,SS
09_WD-AU/WD-AU_20150703_17_SS_4,9,Close,Dry,SS
09_WD-AU/WD-AU_20150707_00_MN_1,9,Close,Dry,MN
09_WD-AU/WD-AU_20150707_00_MN_2,9,Close,Dry,MN
09_WD-AU/WD-AU_20150707_00_MN_3,9,Close,Dry,MN
09_WD-AU/WD-AU_20150707_00_MN_4,9,Close,Dry,MN
09_WD-AU/WD-AU_20150707_01_MN_1,9,Close,Dry,MN
09_WD-AU/WD-AU_20150707_01_MN_2,9,Close,Dry,MN
09_WD-AU/WD-AU_20150707_01_MN_3,9,Close,Dry,MN
09_WD-AU/WD-AU_20150707_01_MN_4,9,Close,Dry,MN
09_WD-AU/WD-AU_20150707_06_SR_1,9,Close,Dry,SR
09_WD-AU/WD-AU_20150707_06_SR_2,9,Close,Dry,SR
09_WD-AU/WD-AU_20150707_06_SR_3,9,Close,Dry,SR
09_WD-AU/WD-AU_20150707_06_SR_4,9,Close,Dry,SR
09_WD-AU/WD-AU_20150707_07_SR_1,9,Close,Dry,SR
09_WD-AU/WD-AU_20150707_07_SR_2,9,Close,Dry,SR
09_WD-AU/WD-AU_20150707_07_SR_3,9,Close,Dry,SR
09_WD-AU/WD-AU_20150707_07_SR_4,9,Close,Dry,SR
09_WD-AU/WD-AU_20150707_11_MD_1,9,Close,Dry,MD
09_WD-AU/WD-AU_20150707_11_MD_2,9,Close,Dry,MD
09_WD-AU/WD-AU_20150707_11_MD_3,9,Close,Dry,MD
09_WD-AU/WD-AU_20150707_11_MD_4,9,Close,Dry,MD
09_WD-AU/WD-AU_20150707_12_MD_1,9,Close,Dry,MD
09_WD-AU/WD-AU_20150707_12_MD_2,9,Close,Dry,MD
09_WD-AU/WD-AU_20150707_12_MD_3,9,Close,Dry,MD
09_WD-AU/WD-AU_20150707_12_MD_4,9,Close,Dry,MD
09_WD-AU/WD-AU_20150707_16_SS_1,9,Close,Dry,SS
09_WD-AU/WD-AU_20150707_16_SS_2,9,Close,Dry,SS
09_WD-AU/WD-AU_20150707_16_SS_3,9,Close,Dry,SS
09_WD-AU/WD-AU_20150707_16_SS_4,9,Close,Dry,SS
09_WD-AU/WD-AU_20150707_17_SS_1,9,Close,Dry,SS
09_WD-AU/WD-AU_20150707_17_SS_2,9,Close,Dry,SS
09_WD-AU/WD-AU_20150707_17_SS_3,9,Close,Dry,SS
09_WD-AU/WD-AU_20150707_17_SS_4,9,Close,Dry,SS
09_WD-AU/WD-AU_20150710_00_MN_1,9,Close,Dry,MN
09_WD-AU/WD-AU_20150710_00_MN_2,9,Close,Dry,MN
09_WD-AU/WD-AU_20150710_00_MN_3,9,Close,Dry,MN
09_WD-AU/WD-AU_20150710_00_MN_4,9,Close,Dry,MN
09_WD-AU/WD-AU_20150710_01_MN_1,9,Close,Dry,MN
09_WD-AU/WD-AU_20150710_01_MN_2,9,Close,Dry,MN
09_WD-AU/WD-AU_20150710_01_MN_3,9,Close,Dry,MN
09_WD-AU/WD-AU_20150710_01_MN_4,9,Close,Dry,MN
09_WD-AU/WD-AU_20150710_06_SR_1,9,Close,Dry,SR
09_WD-AU/WD-AU_20150710_06_SR_2,9,Close,Dry,SR
09_WD-AU/WD-AU_20150710_06_SR_3,9,Close,Dry,SR
09_WD-AU/WD-AU_20150710_06_SR_4,9,Close,Dry,SR
09_WD-AU/WD-AU_20150710_07_SR_1,9,Close,Dry,SR
09_WD-AU/WD-AU_20150710_07_SR_2,9,Close,Dry,SR
09_WD-AU/WD-AU_20150710_07_SR_3,9,Close,Dry,SR
09_WD-AU/WD-AU_20150710_07_SR_4,9,Close,Dry,SR
09_WD-AU/WD-AU_20150710_11_MD_1,9,Close,Dry,MD
09_WD-AU/WD-AU_20150710_11_MD_2,9,Close,Dry,MD
09_WD-AU/WD-AU_20150710_11_MD_3,9,Close,Dry,MD
09_WD-AU/WD-AU_20150710_11_MD_4,9,Close,Dry,MD
09_WD-AU/WD-AU_20150710_12_MD_1,9,Close,Dry,MD
09_WD-AU/WD-AU_20150710_12_MD_2,9,Close,Dry,MD
09_WD-AU/WD-AU_20150710_12_MD_3,9,Close,Dry,MD
09_WD-AU/WD-AU_20150710_12_MD_4,9,Close,Dry,MD
09_WD-AU/WD-AU_20150710_16_SS_1,9,Close,Dry,SS
09_WD-AU/WD-AU_20150710_16_SS_2,9,Close,Dry,SS
09_WD-AU/WD-AU_20150710_16_SS_3,9,Close,Dry,SS
09_WD-AU/WD-AU_20150710_16_SS_4,9,Close,Dry,SS
09_WD-AU/WD-AU_20150710_17_SS_1,9,Close,Dry,SS
09_WD-AU/WD-AU_20150710_17_SS_2,9,Close,Dry,SS
09_WD-AU/WD-AU_20150710_17_SS_3,9,Close,Dry,SS
09_WD-AU/WD-AU_20150710_17_SS_4,9,Close,Dry,SS
09_WD-AU/WD-AU_20150711_00_MN_1,9,Close,Dry,MN
